Date/Time:;RENDIMIENTO MOLINO PRIMARIO 1 (Ton/h);AMPERAJE MOTOR MP1;AMPERAJE DE BOMBA;AMPERAJE DE BOMBA2
19/01/2022 7:18;65,66192;227,49516;0;57
19/01/2022 8:18;64,83553;224,77063;0;57,333332
19/01/2022 9:18;64,433136;223,41753;0;58,333332
19/01/2022 10:18;64,68536;226,69951;0;57
19/01/2022 11:18;65,03182;216,21756;0;57,666668
19/01/2022 12:18;65,38024;225,5244;0;62,333332
19/01/2022 13:18;0,022079;-0,639928;0;0
19/01/2022 14:18;0,040727;0,014374;0;0
19/01/2022 15:18;0,02895;-0,236877;0;0
19/01/2022 16:18;-0,012272;0,880671;0;0
19/01/2022 17:18;-0,000495;0,762894;0;0
19/01/2022 18:18;0,038764;-0,129578;0;0
19/01/2022 19:18;-0,008347;0,529963;0;0
19/01/2022 20:18;0,037783;0,116445;0;0
19/01/2022 21:18;-0,000495;0,333674;0;0
19/01/2022 22:18;0,000487;0,192342;0;0
19/01/2022 23:18;-0,000495;0,574463;0;0
20/01/2022 0:18;-0,009327;0,488093;0;0
20/01/2022 1:18;-0,031901;0,524735;0;0
20/01/2022 2:18;-0,015217;0,868239;0;0
20/01/2022 3:18;-0,046622;0,812627;0;0
20/01/2022 4:18;0,011284;0,205429;0;0
20/01/2022 5:18;0,013246;0,286565;0;0
20/01/2022 6:18;0,026005;-0,07461;0;0
20/01/2022 7:18;-0,013254;0,425283;0;0
20/01/2022 8:18;0,020116;0,234222;0;0
20/01/2022 9:18;64,80216;220,62495;0;55,333332
20/01/2022 10:18;64,97097;222,54861;0;57,333332
20/01/2022 11:18;65,10936;226,70999;0;58,333332
20/01/2022 12:18;40,15091;225,6762;0;59
20/01/2022 13:18;64,724625;227,7752;0;60
20/01/2022 14:18;64,65396;226,85918;0;58,333332
20/01/2022 15:18;65,32527;218,99706;0;60
20/01/2022 16:18;64,58231;219,28494;0;60
20/01/2022 17:18;64,84044;216,35628;0;61
20/01/2022 18:18;65,019066;220,20882;0;59
20/01/2022 19:18;65,991684;222,26071;0;59,666668
20/01/2022 20:18;64,78548;221,8027;0;60,666668
20/01/2022 21:18;64,750145;222,22408;0;60,333332
20/01/2022 22:18;64,534225;229,86374;0;60
20/01/2022 23:18;64,528336;226,1473;0;56
21/01/2022 0:18;65,526474;225,76256;0;55,666668
21/01/2022 1:18;60,95289;224,60574;0;58,333332
21/01/2022 2:18;64,07588;221,51482;0;59,666668
21/01/2022 3:18;64,94349;216,9059;0;62
21/01/2022 4:18;65,076965;222,58002;0;58,333332
21/01/2022 5:18;64,73444;220,80293;0;58,666668
21/01/2022 6:18;64,841415;217,9554;0;59,333332
21/01/2022 7:18;65,12997;220,52289;0;57,333332
21/01/2022 8:18;64,69125;216,02127;0;58,333332
21/01/2022 9:18;65,42244;211,2658;0;58,333332
21/01/2022 10:18;64,49889;213,671;0;58,666668
21/01/2022 11:18;64,75309;214,95607;0;58,666668
21/01/2022 12:18;65,290924;213,87778;0;60,666668
21/01/2022 13:18;65,0436;214,1866;0;60,333332
21/01/2022 14:18;65,15549;206,12294;0;66,666664
21/01/2022 15:18;65,211426;221,91525;0;61,666668
21/01/2022 16:18;64,67948;219,26138;0;62,666668
21/01/2022 17:18;65,211426;224,77063;0;61,333332
21/01/2022 18:18;65,53825;216,77502;0;63,333332
21/01/2022 19:18;65,23008;226,33835;0;59
21/01/2022 20:18;64,92386;225,35689;0;60,333332
21/01/2022 21:18;0,012266;0,537816;0;0
21/01/2022 22:18;0,050541;-0,336334;0;0
21/01/2022 23:18;64,74916;216,67296;0;58
22/01/2022 0:18;64,87577;216,74886;0;58
22/01/2022 1:18;65,3773;221,70064;0;59
22/01/2022 2:18;64,827675;216,953;0;61
22/01/2022 3:18;65,31154;213,39359;0;61,666668
22/01/2022 4:18;64,391914;218,73795;0;60,333332
22/01/2022 5:18;64,36738;226,22581;0;59,333332
22/01/2022 6:18;65,30172;219,37393;0;60,666668
22/01/2022 7:18;0,021097;217,95801;0;57,333332
22/01/2022 8:18;-0,009327;1,042943;0;0
22/01/2022 9:18;0,035819;-0,383443;0;0
22/01/2022 10:18;0,034838;-0,184535;0;0
22/01/2022 11:18;0,002449;0,252538;0;0
22/01/2022 12:18;0,001467;0,522115;0;0
22/01/2022 13:18;0,032853;0,420285;0;0
22/01/2022 14:18;0,003186;0,271515;0;0
22/01/2022 15:18;0,050541;-0,315394;0;0
22/01/2022 16:18;0,034102;-0,29773;0;0
22/01/2022 17:18;0,000487;0,435745;0;0
22/01/2022 18:18;-0,003438;0,485474;0;0
22/01/2022 19:18;0,021098;0,433126;0;0
22/01/2022 20:18;0,018154;0,006526;0;0
22/01/2022 21:18;65,011215;220,23238;0;61,333332
22/01/2022 22:18;65,347855;214,47974;0;62
22/01/2022 23:18;65,320366;219,49432;0;60,333332
23/01/2022 0:18;65,11819;219,18286;0;60,333332
23/01/2022 1:18;64,654945;223,84676;0;59,666668
23/01/2022 2:18;65,102486;227,42972;0;58,333332
23/01/2022 3:18;65,102486;221,24524;0;60,333332
23/01/2022 4:18;64,528336;225,47467;0;57,333332
23/01/2022 5:18;65,49605;218,88974;0;59
23/01/2022 6:18;64,96999;225,86986;0;60,666668
